DARK/LIGHT AUDIT (auto)

== ACTIONS (PNG) ==
SWAP: novax_logo_icon_dark.png <-> novax_logo_icon_light.png (bg=dark_bg, lum=0.034, cov=1.00)

== ACTIONS (SVG) ==
NOTE: novax_logo_horizontal_09_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_09_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_09_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_09_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_09_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_primary_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_primary_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_primary_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_primary_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_primary_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_primary_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_01_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_01_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_01_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_01_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_01_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_01_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_02_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_02_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_02_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_02_light.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_02_dark.png bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_vertical_02_light.png bg=unknown lum=0.000 cov=0.00 (no change)

== NOTES (SVG) ==
NOTE: novax_logo_horizontal_02_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_02_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_02_dark.svg bg=unknown lum=0.000 cov=0.00 (no change)
NOTE: novax_logo_horizontal_02_light.svg bg=unknown lum=0.000 cov=0.00 (no change)
